filepath,filesize,checksum,dataset
/home/linus/Documents/FIT/semester_3/project_semester/wb_hnee/mj_23_24_wolf/01_Auslesung_Dez-2023__2023-08-27__02-20-55(4).JPG,230718.0,cf76e3ce6fb7cbb541475ea0d2871825c46d478b5fe4b7c818bac4ca54127c39,wolf
/home/linus/Documents/FIT/semester_3/project_semester/wb_hnee/mj_23_24_wolf/01_Auslesung_Dez-2023__2023-08-27__02-20-55(5).JPG,230965.0,a6c37a5c5d74fd049f9fc199539cfbf48658b82652a0f33f7b43feb175f7c8bd,wolf
/home/linus/Documents/FIT/semester_3/project_semester/wb_hnee/mj_23_24_wolf/01_Auslesung_Dez-2023__2023-09-11__05-47-25(1).JPG,209398.0,35beefd2db529d02f6b847623441e3f11c1b37407953094d93c176a359f0cd1c,wolf
/home/linus/Documents/FIT/semester_3/project_semester/wb_hnee/mj_23_24_wolf/01_Auslesung_Dez-2023__2023-09-11__05-47-25(2).JPG,209453.0,0ca7cff3c1f0b661d1ae220191cbc2e17eecd19e60cc70bd089b3c44e63ece0a,wolf
/home/linus/Documents/FIT/semester_3/project_semester/wb_hnee/mj_23_24_wolf/01_Auslesung_Dez-2023__2023-09-11__05-47-26(3).JPG,209983.0,cb984e027aba83aaabec94d01b2be3d53327ae1fa7eecf67423d0517b399d4b3,wolf
/home/linus/Documents/FIT/semester_3/project_semester/wb_hnee/mj_23_24_wolf/01_Auslesung_Dez-2023__2023-09-11__05-47-27(4).JPG,208624.0,9b0f0f8fd4cd21cbe0b06d31f4e14237d26f106026c58a9f2a065f158405b295,wolf
/home/linus/Documents/FIT/semester_3/project_semester/wb_hnee/mj_23_24_wolf/01_Auslesung_Dez-2023__2023-09-11__05-47-27(5).JPG,209130.0,2d78781694608f7de25a72f600f4f011f14dfcd7b4bf6bcef43927d0585fa38d,wolf
/home/linus/Documents/FIT/semester_3/project_semester/wb_hnee/mj_23_24_wolf/01_Auslesung_Dez-2023__2023-09-11__05-47-28(6).JPG,209118.0,e117f4d46687101cccc31f94cca1419e3dc3776446d4b531d75daa57e8026e1b,wolf
/home/linus/Documents/FIT/semester_3/project_semester/wb_hnee/mj_23_24_wolf/01_Auslesung_Dez-2023__2023-09-11__05-47-29(7).JPG,212218.0,372ada85f2f76de27b9c0cc17c66230e5431c4f5d533a513facfaecfc0d71d56,wolf
/home/linus/Documents/FIT/semester_3/project_semester/wb_hnee/mj_23_24_wolf/01_Auslesung_Dez-2023__2023-09-14__18-36-36(1).JPG,4754191.0,b06c91ca1790c3b337b5b5f418c3bbac13c4566e5f0f796aceb85d7ac2cdb7bb,wolf
/home/linus/Documents/FIT/semester_3/project_semester/wb_hnee/mj_23_24_wolf/01_Auslesung_Dez-2023__2023-09-14__18-36-36(2).JPG,4775434.0,f1d8642ed5e1dbd98f96fda8d575e67f1765754328b5482b0d5c81b1167b6b9f,wolf
/home/linus/Documents/FIT/semester_3/project_semester/wb_hnee/mj_23_24_wolf/01_Auslesung_Dez-2023__2023-09-14__18-36-37(3).JPG,4755401.0,f4bd4ea06eaa2895bf137b6a8e226e84ace5c41d15bb13f3f638c62f1e6fc89c,wolf
/home/linus/Documents/FIT/semester_3/project_semester/wb_hnee/mj_23_24_wolf/01_Auslesung_Dez-2023__2023-09-14__18-36-37(4).JPG,4755721.0,f9c1ee537d3f5009982f9d8dccaa64f9300f016895b97c0a68bdfbc2a0f2d37b,wolf
/home/linus/Documents/FIT/semester_3/project_semester/wb_hnee/mj_23_24_wolf/01_Auslesung_Dez-2023__2023-09-14__18-36-37(5).JPG,4756775.0,5e969acee8fd9a3641dfe4097fca1c574545691c8e78ab53801246fdac1c2985,wolf
/home/linus/Documents/FIT/semester_3/project_semester/wb_hnee/mj_23_24_wolf/01_Auslesung_Dez-2023__2023-09-14__20-24-09(1).JPG,231640.0,2e6a6c8c019e162545a2d1d520a84425e1f71f539d2dfb1cd96e925980f0f663,wolf
/home/linus/Documents/FIT/semester_3/project_semester/wb_hnee/mj_23_24_wolf/01_Auslesung_Dez-2023__2023-09-14__20-24-09(2).JPG,230608.0,64a9ab41f0da9025d4958a073e9452f3babba95dcccd9dedb22575cef1f07308,wolf
/home/linus/Documents/FIT/semester_3/project_semester/wb_hnee/mj_23_24_wolf/01_Auslesung_Dez-2023__2023-09-14__20-24-10(3).JPG,231403.0,62d58cad40c1b2f791d3be85aa1c93824f2eb0421638d0efd8d5950ffba2354c,wolf
/home/linus/Documents/FIT/semester_3/project_semester/wb_hnee/mj_23_24_wolf/01_Auslesung_Dez-2023__2023-09-14__20-24-11(4).JPG,231453.0,a672bc88a1157632414f66339011de37baf07dac05bf90f6055c07f9aedff304,wolf
/home/linus/Documents/FIT/semester_3/project_semester/wb_hnee/mj_23_24_wolf/01_Auslesung_Dez-2023__2023-09-14__20-24-11(5).JPG,231163.0,4f9ec57b969c08073f10cdb7733345c4329acf6c17439aa875bac09658ccaf6c,wolf
/home/linus/Documents/FIT/semester_3/project_semester/wb_hnee/mj_23_24_wolf/01_Auslesung_Dez-2023__2023-09-14__20-24-33(6).JPG,233457.0,141a0ce8c66bf34c59d740b9472c47733dabaf01d16b8fc8d45f3e09f6c23462,wolf
/home/linus/Documents/FIT/semester_3/project_semester/wb_hnee/mj_23_24_wolf/01_Auslesung_Dez-2023__2023-09-14__20-24-34(7).JPG,234973.0,d2516190069b179366ea1a524ecbfcfef53e924e30369e786fd2a098cfa6cacc,wolf
/home/linus/Documents/FIT/semester_3/project_semester/wb_hnee/mj_23_24_wolf/01_Auslesung_Dez-2023__2023-09-14__20-24-34(8).JPG,235123.0,f20ed573fa5e6901e8ca2a6b7671adc95ce359d15777fdfeff23a54a204832fa,wolf
/home/linus/Documents/FIT/semester_3/project_semester/wb_hnee/mj_23_24_wolf/01_Auslesung_Dez-2023__2023-09-14__20-24-35(10).JPG,234554.0,6d980b04b2241130174e63c4b44df5ed2e5ff5939e98ffcf6597742b5de28f6c,wolf
/home/linus/Documents/FIT/semester_3/project_semester/wb_hnee/mj_23_24_wolf/01_Auslesung_Dez-2023__2023-09-14__20-24-35(9).JPG,234252.0,8d64a289ff64b1a30a5ca4826143d60a16cb2532b2091e61e6cd0bd88e3e6be5,wolf
/home/linus/Documents/FIT/semester_3/project_semester/wb_hnee/mj_23_24_wolf/01_Auslesung_Dez-2023__2023-09-14__20-24-37(11).JPG,234296.0,e33ad11e397073a57ff8bee8f51588c589e5976930eb0a225130063abe8db69d,wolf
/home/linus/Documents/FIT/semester_3/project_semester/wb_hnee/mj_23_24_wolf/01_Auslesung_Dez-2023__2023-09-14__20-24-38(12).JPG,236409.0,63ef2e463ee4747468b179d7ce238fc2889ba18955e55585f41d1f1d954f3ccf,wolf
/home/linus/Documents/FIT/semester_3/project_semester/wb_hnee/mj_23_24_wolf/01_Auslesung_Dez-2023__2023-09-14__20-24-38(13).JPG,236217.0,cd72724a5eb46effdedaf15205e5819ca1882eff69512614c9c01f50a83acd88,wolf
/home/linus/Documents/FIT/semester_3/project_semester/wb_hnee/mj_23_24_wolf/01_Auslesung_Dez-2023__2023-09-14__20-24-39(14).JPG,236861.0,f751ffec773e5690d7f3b9dd0226beffb26512ab891c67afda490ecbb2c8da7f,wolf
/home/linus/Documents/FIT/semester_3/project_semester/wb_hnee/mj_23_24_wolf/01_Auslesung_Dez-2023__2023-09-14__20-24-40(15).JPG,236441.0,8607b3b70eeb8d6fc1d8ee592d42b6154071c1481474bf7c49c7aeffc2271e2f,wolf
/home/linus/Documents/FIT/semester_3/project_semester/wb_hnee/mj_23_24_wolf/01_Auslesung_Dez-2023__2023-09-14__20-24-42(16).JPG,237082.0,2f806fce9599d4e0509042e29d5ee947d96915905b72757959d4c04672503e5e,wolf
/home/linus/Documents/FIT/semester_3/project_semester/wb_hnee/mj_23_24_wolf/01_Auslesung_Dez-2023__2023-09-14__20-24-43(17).JPG,238405.0,913189923c8b7b469fbdaf8c2f8812fb822308d97fdee2c244d4168a399d393c,wolf
/home/linus/Documents/FIT/semester_3/project_semester/wb_hnee/mj_23_24_wolf/01_Auslesung_Dez-2023__2023-09-14__20-24-43(18).JPG,238101.0,d9dba92653be8b17694a982595f96731ebe9a11d71a647d35b4edd6d5d9ebc32,wolf
/home/linus/Documents/FIT/semester_3/project_semester/wb_hnee/mj_23_24_wolf/01_Auslesung_Dez-2023__2023-09-14__20-24-44(19).JPG,238067.0,030d1192326b5cc4323512d4eb9cf257620e5075c64b093fe7f51ff3181840de,wolf
/home/linus/Documents/FIT/semester_3/project_semester/wb_hnee/mj_23_24_wolf/01_Auslesung_Dez-2023__2023-09-14__20-24-44(20).JPG,238513.0,edfee94d697d6d328bf6aadf4f6e03d9660986bcda3065f5c35c3669bb641dd9,wolf
/home/linus/Documents/FIT/semester_3/project_semester/wb_hnee/mj_23_24_wolf/01_Auslesung_Dez-2023__2023-09-14__20-25-03(1).JPG,236704.0,74dcfcc12c12e5292a7f858ba4a06e898042206b485fe5297b1f01f73750dedb,wolf
/home/linus/Documents/FIT/semester_3/project_semester/wb_hnee/mj_23_24_wolf/01_Auslesung_Dez-2023__2023-09-14__20-25-03(2).JPG,235629.0,4cc47d00f26cb70a1953123ffc1b286f05d43fa66b2e4d09f18b818a13a3cce6,wolf
/home/linus/Documents/FIT/semester_3/project_semester/wb_hnee/mj_23_24_wolf/01_Auslesung_Dez-2023__2023-09-14__20-25-04(3).JPG,236528.0,574f020384e766056023fb71979def0f853d5f94e3137798924c6f4c589148fb,wolf
/home/linus/Documents/FIT/semester_3/project_semester/wb_hnee/mj_23_24_wolf/01_Auslesung_Dez-2023__2023-09-14__20-25-05(4).JPG,236752.0,7c253e9b0f1f0c4b80178b277264829700f44620506bc95e57f0fc5eed7c0df0,wolf
/home/linus/Documents/FIT/semester_3/project_semester/wb_hnee/mj_23_24_wolf/01_Auslesung_Dez-2023__2023-09-14__20-25-05(5).JPG,236848.0,cea42a60a801d3246007f7df9f7f14684d96972071a7eac9ebd5cc72bd83681b,wolf
/home/linus/Documents/FIT/semester_3/project_semester/wb_hnee/mj_23_24_wolf/01_Auslesung_Dez-2023__2023-09-14__20-25-06(6).JPG,236324.0,0eaa89aeb59cd55569e0890763d5b1ca2976829e1681b220704f2bf96f6450ba,wolf
/home/linus/Documents/FIT/semester_3/project_semester/wb_hnee/mj_23_24_wolf/01_Auslesung_Dez-2023__2023-09-14__20-25-07(7).JPG,237730.0,35891a6f74a7afa9ab5181008718ca041e634c65b879530cb00b06e5d4bbf61d,wolf
/home/linus/Documents/FIT/semester_3/project_semester/wb_hnee/mj_23_24_wolf/01_Auslesung_Dez-2023__2023-09-14__20-25-07(8).JPG,238154.0,b0bd81bfd9d0205b563e0f9a543bd0797f6a9145ab970f0a6698ce64478c09c1,wolf
/home/linus/Documents/FIT/semester_3/project_semester/wb_hnee/mj_23_24_wolf/01_Auslesung_Dez-2023__2023-09-14__20-25-08(9).JPG,237840.0,d08d5488504871a255393554b6ba45348326df6bdab83ad6c8d5d9c2b549444e,wolf
/home/linus/Documents/FIT/semester_3/project_semester/wb_hnee/mj_23_24_wolf/01_Auslesung_Dez-2023__2023-09-14__20-25-09(10).JPG,237932.0,005cbbb59061524c4100fe7f29b528e9316ec83927c6e5b96e1741616fcc28b6,wolf
/home/linus/Documents/FIT/semester_3/project_semester/wb_hnee/mj_23_24_wolf/01_Auslesung_Dez-2023__2023-09-14__20-25-20(11).JPG,235394.0,8c0725922cfa076ffce54e9e521c78df4288b99c6654c5c1bd5d664aabfbc9a7,wolf
/home/linus/Documents/FIT/semester_3/project_semester/wb_hnee/mj_23_24_wolf/01_Auslesung_Dez-2023__2023-09-14__20-25-21(12).JPG,235710.0,00490850e5fece2666a102959c3d9a086c962c16c28eaec33f881be1d77f2846,wolf
/home/linus/Documents/FIT/semester_3/project_semester/wb_hnee/mj_23_24_wolf/01_Auslesung_Dez-2023__2023-09-14__20-25-22(13).JPG,235343.0,070e2874f5954cec04136f977938bb28e1aedefeb9ea9b9327c62a379727e123,wolf
/home/linus/Documents/FIT/semester_3/project_semester/wb_hnee/mj_23_24_wolf/01_Auslesung_Dez-2023__2023-09-14__20-25-22(14).JPG,235659.0,8433ada8f1be70b4fe7a28a52e08cce2da4da87adaf6125d59f7814776563f43,wolf
/home/linus/Documents/FIT/semester_3/project_semester/wb_hnee/mj_23_24_wolf/01_Auslesung_Dez-2023__2023-09-14__20-25-23(15).JPG,235626.0,ec1c57aa3482dbb4ee615da9a7d5f33cb35c93a704a6d3938272bdd4e2711af1,wolf
/home/linus/Documents/FIT/semester_3/project_semester/wb_hnee/mj_23_24_wolf/01_Auslesung_Dez-2023__2023-09-14__20-25-28(16).JPG,224693.0,6e1943b27ff03316c13ec519747454b569da69ad77795c5d6897f063a0da6371,wolf
/home/linus/Documents/FIT/semester_3/project_semester/wb_hnee/mj_23_24_wolf/01_Auslesung_Dez-2023__2023-09-14__20-25-28(17).JPG,234402.0,6510552a72e781f4462c777b2050985757d0c5cf012c617edddcaf4c6f0b6e04,wolf
/home/linus/Documents/FIT/semester_3/project_semester/wb_hnee/mj_23_24_wolf/01_Auslesung_Dez-2023__2023-09-14__20-25-29(18).JPG,224086.0,3092abbdc00cb7eb03af45f12b716373bf8b1e887adc1458092874dd7e9653cf,wolf
/home/linus/Documents/FIT/semester_3/project_semester/wb_hnee/mj_23_24_wolf/01_Auslesung_Dez-2023__2023-09-14__20-25-30(19).JPG,223994.0,ffda4f3821040df24ab6f435c7e9b8b94268655200ccd5b33b5df036c031ca51,wolf
/home/linus/Documents/FIT/semester_3/project_semester/wb_hnee/mj_23_24_wolf/01_Auslesung_Dez-2023__2023-09-14__20-25-30(20).JPG,223486.0,27a0ceec23ad5b97b643072503210f6a9a6bcaac4241d7c68d856d063ce1e456,wolf
/home/linus/Documents/FIT/semester_3/project_semester/wb_hnee/mj_23_24_wolf/01_Auslesung_Dez-2023__2023-09-14__20-25-31(21).JPG,224590.0,69bea0ecaa34af162842f834c0c5283c787cc0d08f490a6d5152e0e1764cc63f,wolf
/home/linus/Documents/FIT/semester_3/project_semester/wb_hnee/mj_23_24_wolf/01_Auslesung_Dez-2023__2023-09-14__20-25-32(22).JPG,227209.0,209fd94d82eb1092d4fc8734aba3d48d93ea7dc3141aa72d2c99db0c43ba9145,wolf
/home/linus/Documents/FIT/semester_3/project_semester/wb_hnee/mj_23_24_wolf/01_Auslesung_Dez-2023__2023-09-14__20-25-33(23).JPG,229967.0,39684693770d090518bedd871e9d66f1ed0fa5c1a4dbebd62802b84cee45d048,wolf
/home/linus/Documents/FIT/semester_3/project_semester/wb_hnee/mj_23_24_wolf/01_Auslesung_Dez-2023__2023-09-14__20-25-33(24).JPG,227449.0,19f81a5899c5ba183c19c0df9f2e96b750929122180ea2731713c10027ed687f,wolf
/home/linus/Documents/FIT/semester_3/project_semester/wb_hnee/mj_23_24_wolf/01_Auslesung_Dez-2023__2023-09-14__20-25-34(25).JPG,231949.0,03fbb457cad508cc8aa336331d7b0e03e1f79a48af020451d510bc37b673e23f,wolf
/home/linus/Documents/FIT/semester_3/project_semester/wb_hnee/mj_23_24_wolf/01_Auslesung_Dez-2023__2023-09-14__20-25-35(26).JPG,237923.0,6424b6f1bb7275387fd86a900fb8f64581f8dad7076fa40154c880da73f04be4,wolf
/home/linus/Documents/FIT/semester_3/project_semester/wb_hnee/mj_23_24_wolf/01_Auslesung_Dez-2023__2023-09-14__20-25-35(27).JPG,238518.0,b48394b0214b83af43eecd1a0d691b8799eddfb06ca11f5daa8931b856e05d68,wolf
/home/linus/Documents/FIT/semester_3/project_semester/wb_hnee/mj_23_24_wolf/01_Auslesung_Dez-2023__2023-09-14__20-25-36(28).JPG,237480.0,e20f4662af2a1d0d80fcd1c4f187dfb604c8c6305da557d813e548ef8517d28b,wolf
/home/linus/Documents/FIT/semester_3/project_semester/wb_hnee/mj_23_24_wolf/01_Auslesung_Dez-2023__2023-09-14__20-25-37(29).JPG,233334.0,a7a4962475188d60f6eb7db1700143fa6dcedc7242b9de299642dac941eaba01,wolf
/home/linus/Documents/FIT/semester_3/project_semester/wb_hnee/mj_23_24_wolf/01_Auslesung_Dez-2023__2023-09-14__20-25-37(30).JPG,235919.0,d0d7980d45f21b2f242f87a3898eac52e48dc840fd8337004fbce6121bfec13b,wolf
/home/linus/Documents/FIT/semester_3/project_semester/wb_hnee/mj_23_24_wolf/01_Auslesung_Dez-2023__2023-09-14__22-38-08(1).JPG,210382.0,8541d7a163506c4e7250575cdff9288d1d18d8e54140a64a7b478006527396d3,wolf
/home/linus/Documents/FIT/semester_3/project_semester/wb_hnee/mj_23_24_wolf/01_Auslesung_Dez-2023__2023-09-14__22-38-09(2).JPG,209597.0,6a75cc4978f9b98ffb4c49ed50dd93d3f204fff60a63b4746abf7e3e5adf491c,wolf
/home/linus/Documents/FIT/semester_3/project_semester/wb_hnee/mj_23_24_wolf/01_Auslesung_Dez-2023__2023-09-14__22-38-09(3).JPG,207138.0,ed864a908ba75d5ae83bf9370ec40939d2768bb2582873f166289d589109377d,wolf
/home/linus/Documents/FIT/semester_3/project_semester/wb_hnee/mj_23_24_wolf/01_Auslesung_Dez-2023__2023-09-14__22-38-10(4).JPG,210465.0,a9bd55362ccb7fc95b070e3b4ba0274097785df62715411a389a1dffbc488c1b,wolf
/home/linus/Documents/FIT/semester_3/project_semester/wb_hnee/mj_23_24_wolf/01_Auslesung_Dez-2023__2023-09-14__22-38-11(5).JPG,211292.0,c52d0e902f5f4b71f81051e533119060cdde2045457c89cd94c37ac0916286f3,wolf
/home/linus/Documents/FIT/semester_3/project_semester/wb_hnee/mj_23_24_wolf/01_Auslesung_Dez-2023__2023-09-14__22-38-12(6).JPG,210756.0,24af018da5b1d740d2b10be9f1f988216217fd483a2f87a593db7b1975bb4b51,wolf
/home/linus/Documents/FIT/semester_3/project_semester/wb_hnee/mj_23_24_wolf/01_Auslesung_Dez-2023__2023-09-16__07-56-53(1).JPG,5025263.0,1e293875ac0e61a3f5bf95c33533d7e463c3ee94d7e8af0a6f5462399d3b2c0b,wolf
/home/linus/Documents/FIT/semester_3/project_semester/wb_hnee/mj_23_24_wolf/01_Auslesung_Dez-2023__2023-09-16__07-56-54(2).JPG,5025419.0,0bdec334c9a4ab4118473b6d5248fe913b40df9dfa09f036d73e25a04c98cdc0,wolf
/home/linus/Documents/FIT/semester_3/project_semester/wb_hnee/mj_23_24_wolf/01_Auslesung_Dez-2023__2023-09-16__07-56-54(3).JPG,5023725.0,08cbdf5ac0d068424c6f9b398b1debcaa123444b2cdc29b915356a532daecb78,wolf
/home/linus/Documents/FIT/semester_3/project_semester/wb_hnee/mj_23_24_wolf/01_Auslesung_Dez-2023__2023-09-16__07-56-54(4).JPG,5021775.0,fc09853fa344115376c7f64c7150cc74a9399ec91afef5e96b73730cc1ac30f5,wolf
/home/linus/Documents/FIT/semester_3/project_semester/wb_hnee/mj_23_24_wolf/01_Auslesung_Dez-2023__2023-09-16__07-56-55(5).JPG,5026147.0,8c03effbdd9ea94070f5b50fa63b7319e43c584bda40a3f25e5ddb163d23ac66,wolf
/home/linus/Documents/FIT/semester_3/project_semester/wb_hnee/mj_23_24_wolf/01_Auslesung_Dez-2023__2023-09-21__06-59-41(1).JPG,4297444.0,a975c957b3968e5bd3bdf56389d89baca5f976bbbd6d9b05bcd8706e8583bd45,wolf
/home/linus/Documents/FIT/semester_3/project_semester/wb_hnee/mj_23_24_wolf/01_Auslesung_Dez-2023__2023-09-21__06-59-42(2).JPG,4297128.0,3a3582e725f34af05d3457a5d6fb89c4894ad8d1e51d71843ad0e8bcc4b1fb54,wolf
/home/linus/Documents/FIT/semester_3/project_semester/wb_hnee/mj_23_24_wolf/01_Auslesung_Dez-2023__2023-09-21__06-59-42(3).JPG,4294897.0,eb1d0b6eeeb179def54b7be953d394cdeaea185ffd1ba9cbd40c72aabf5b7873,wolf
/home/linus/Documents/FIT/semester_3/project_semester/wb_hnee/mj_23_24_wolf/01_Auslesung_Dez-2023__2023-09-21__06-59-43(4).JPG,4293689.0,91c3b161fe5253b19e014e9d1ac3faacfbaf1b6dc065218e7190bc92b49e6959,wolf
/home/linus/Documents/FIT/semester_3/project_semester/wb_hnee/mj_23_24_wolf/01_Auslesung_Dez-2023__2023-09-21__06-59-43(5).JPG,4295791.0,7461a119f4507b2372fc7150f2eccd56568e2abb24254bbe054c2a7c2bc0df65,wolf
/home/linus/Documents/FIT/semester_3/project_semester/wb_hnee/mj_23_24_wolf/01_Auslesung_Dez-2023__2023-09-21__07-00-31(1).JPG,4300922.0,3ff5e9e0e40ab58a2b293186ede40f883642d6732f0ad48cbddf06ed681734b2,wolf
/home/linus/Documents/FIT/semester_3/project_semester/wb_hnee/mj_23_24_wolf/01_Auslesung_Dez-2023__2023-09-21__07-00-31(2).JPG,4303430.0,5c93710feb2770dc14c3d3e5cad27b2c52aa05281595b57d30301bed96f166f1,wolf
/home/linus/Documents/FIT/semester_3/project_semester/wb_hnee/mj_23_24_wolf/01_Auslesung_Dez-2023__2023-09-21__07-00-31(3).JPG,4301864.0,76d2b0dd2d8112d8b38247d8b8e3d67d94e066fb3fd977b322dee70c7d5e2e3c,wolf
/home/linus/Documents/FIT/semester_3/project_semester/wb_hnee/mj_23_24_wolf/01_Auslesung_Dez-2023__2023-09-21__07-00-32(4).JPG,4303111.0,ef94db9c2d58f09619ea51dfe6f04c44ab7fbf3912b9035f3a0fe16cb27dfaf8,wolf
/home/linus/Documents/FIT/semester_3/project_semester/wb_hnee/mj_23_24_wolf/01_Auslesung_Dez-2023__2023-09-21__07-00-32(5).JPG,4303111.0,d524ac17a2786bb8cbbaac9d7f35eebdfd5a581e4b41f2e37c26f25243f1cf70,wolf
/home/linus/Documents/FIT/semester_3/project_semester/wb_hnee/mj_23_24_wolf/01_Auslesung_Dez-2023__2023-09-21__07-01-18(1).JPG,4308512.0,b4556981b58f4fa639e8f7b3bdce445fb15088bdd875ae5b4659027577f7009f,wolf
/home/linus/Documents/FIT/semester_3/project_semester/wb_hnee/mj_23_24_wolf/01_Auslesung_Dez-2023__2023-09-21__07-01-18(2).JPG,4307908.0,fbea3c556b3ffdb98f075edbdacc3a4c55378767419fa9121e7e739acfced9ae,wolf
/home/linus/Documents/FIT/semester_3/project_semester/wb_hnee/mj_23_24_wolf/01_Auslesung_Dez-2023__2023-09-21__07-01-19(3).JPG,4308477.0,af4b462e1cadee9f0aeb328b7c89c3de5f81632f57244f39a0eb7a1c066259f5,wolf
/home/linus/Documents/FIT/semester_3/project_semester/wb_hnee/mj_23_24_wolf/01_Auslesung_Dez-2023__2023-09-21__07-01-19(4).JPG,4306788.0,4bdf219d20d5ac016a2def1a3e4a6eeac603f35ec23c2f123f64026b48e3b953,wolf
/home/linus/Documents/FIT/semester_3/project_semester/wb_hnee/mj_23_24_wolf/01_Auslesung_Dez-2023__2023-09-21__07-01-19(5).JPG,4303667.0,bf8b1c6efd32e0de4d5bbe550453c286db0df8b955592592900c5f05ae9fddba,wolf
/home/linus/Documents/FIT/semester_3/project_semester/wb_hnee/mj_23_24_wolf/01_Auslesung_Dez-2023__2023-09-26__09-27-54(1).JPG,5034908.0,32d15de374e6a99e645de48562fa533fcc0aba45abd431744476747fd61d05b0,wolf
/home/linus/Documents/FIT/semester_3/project_semester/wb_hnee/mj_23_24_wolf/01_Auslesung_Dez-2023__2023-09-26__09-27-55(2).JPG,5029140.0,261fe015431432f03d62444a4fc8e92cf6cc4bb716133a04c6d86c8069c6ca9f,wolf
/home/linus/Documents/FIT/semester_3/project_semester/wb_hnee/mj_23_24_wolf/01_Auslesung_Dez-2023__2023-09-26__09-27-55(3).JPG,5026713.0,f413fcdfe4bb798da86830ac0361e317242d698456ab62b8477c83ef282991bc,wolf
/home/linus/Documents/FIT/semester_3/project_semester/wb_hnee/mj_23_24_wolf/01_Auslesung_Dez-2023__2023-09-26__09-27-56(4).JPG,5028911.0,e59ac31f79efcbf9df6d2f22f0abd28ff4f6287bca392b05834c58407615679f,wolf
/home/linus/Documents/FIT/semester_3/project_semester/wb_hnee/mj_23_24_wolf/01_Auslesung_Dez-2023__2023-09-26__09-27-56(5).JPG,5031698.0,7cd1761e989d6eddc65ae28941f279406d75e117297a9b5a1927349b774bfc78,wolf
/home/linus/Documents/FIT/semester_3/project_semester/wb_hnee/mj_23_24_wolf/01_Auslesung_Dez-2023__2023-09-26__09-28-20(1).JPG,5077986.0,ad4772624676a072059c606caa5c1723bb3d32745d5ebc18dbabd04a2e22f3a0,wolf
/home/linus/Documents/FIT/semester_3/project_semester/wb_hnee/mj_23_24_wolf/01_Auslesung_Dez-2023__2023-09-26__09-28-20(2).JPG,5075320.0,9114ac12b2855703d47abf9c32e2bdb9c80ab1586d31780ce47158cf1da7cfa9,wolf
/home/linus/Documents/FIT/semester_3/project_semester/wb_hnee/mj_23_24_wolf/01_Auslesung_Dez-2023__2023-09-26__09-28-21(3).JPG,5074874.0,c169f754c8bf054d64baf4d4dbfa56042dc8244cae0b55d2f7ea61edbf454f47,wolf
/home/linus/Documents/FIT/semester_3/project_semester/wb_hnee/mj_23_24_wolf/01_Auslesung_Dez-2023__2023-09-26__09-28-21(4).JPG,5073731.0,d618a9ea5c78c8a3348f0a402d262efe807d4927c9be529027acc8fa19283b83,wolf
/home/linus/Documents/FIT/semester_3/project_semester/wb_hnee/mj_23_24_wolf/01_Auslesung_Dez-2023__2023-09-26__09-28-21(5).JPG,5073977.0,dbb8ddf8c4d9bd4feaa9772c5ab5a847871305d6697161af409f26c017e549ac,wolf
/home/linus/Documents/FIT/semester_3/project_semester/wb_hnee/mj_23_24_wolf/01_Auslesung_Dez-2023__2023-09-26__09-28-52(6).JPG,5101995.0,52046d975b76a50ff43fd64bc982afac06b228338f4827801ae921fc56e699be,wolf
/home/linus/Documents/FIT/semester_3/project_semester/wb_hnee/mj_23_24_wolf/01_Auslesung_Dez-2023__2023-09-26__09-28-52(7).JPG,5101978.0,4f475d9244e53a1d4857be2d2fd3fdcc65e22dbee569a2f00fa878a7ff8e6bc7,wolf
/home/linus/Documents/FIT/semester_3/project_semester/wb_hnee/mj_23_24_wolf/01_Auslesung_Dez-2023__2023-09-26__09-28-53(8).JPG,5101403.0,5cead3937520f8f82ac3f4254da96c0ee97cb56c102c8616214558b64950db14,wolf
/home/linus/Documents/FIT/semester_3/project_semester/wb_hnee/mj_23_24_wolf/01_Auslesung_Dez-2023__2023-09-26__09-28-53(9).JPG,5102387.0,d2cb6a2d0c8c0200fb1257f553beb01eff82bad61be0378466e854978d04c7fc,wolf
/home/linus/Documents/FIT/semester_3/project_semester/wb_hnee/mj_23_24_wolf/01_Auslesung_Dez-2023__2023-09-26__09-28-54(10).JPG,5100543.0,2950b6840c6208a483a763c7e7020bc9d3271a83b57319375a3bd9ae6b21b3ca,wolf
/home/linus/Documents/FIT/semester_3/project_semester/wb_hnee/mj_23_24_wolf/01_Auslesung_Dez-2023__2023-09-26__09-29-30(1).JPG,5096232.0,8c5ed2ae8c1b0540a818e0849fc7121ba5c051f7273c45661ced8fb886dd0773,wolf
/home/linus/Documents/FIT/semester_3/project_semester/wb_hnee/mj_23_24_wolf/01_Auslesung_Dez-2023__2023-09-26__09-29-30(2).JPG,5096201.0,cd06f42026ad409a3852e985dd76fa93797cbf3067fa24cd87501100064c4277,wolf
/home/linus/Documents/FIT/semester_3/project_semester/wb_hnee/mj_23_24_wolf/01_Auslesung_Dez-2023__2023-09-26__09-29-31(3).JPG,5096470.0,374fe57d0d382e623346b82b87e48850962a52628aa07dbad4a4c8cb82fb7810,wolf
